id_,gender,title,url,category,price,description,description_long,n_reviews,score,size,comfort,durability,r_title,r_raiting,r_body,r_date
507,woman,Nike Roshe One,https://www.nike.com/t/roshe-one-womens-shoe-ol9k1O/844994-001,Women's Shoe,75,"The Nike Roshe One Women's Shoe is minimalist and versatile—intended to be worn with or without socks, dressed up or down, for walking or just taking it easy.","THE EPITOME OF EVERYDAY COMFORTThe Nike Roshe One Women's Shoe is minimalist and versatile—intended to be worn with or without socks, dressed up or down, for walking or just taking it easy.BenefitsTextile upper for a lightweight feelFoam sole for cushioningCushioned collar for protection around the ankleShown: Black/Dark Grey/BlackStyle: 844994-001Signature DetailsInspired by the practice of meditation and the concept of Zen, the Nike Roshe One epitomizes simplicity. It has no embellishments, just basic shoe necessities brought to life with every detail. Almost every part of the shoe reflects an aspect of a tranquil Zen garden: a modified Waffle outsole made to look like stepping stones, an insole that mirrors a raked rock garden, and slightly different midsole side lengths—a juxtaposition of seriousness and playfulness.",439,4.7,49,85.5,54,Excellent!,5,I bought some nike roshe one of my best investments ever! They are so comfortable!,15-03-2018 00:00
507,woman,Nike Roshe One,https://www.nike.com/t/roshe-one-womens-shoe-ol9k1O/844994-001,Women's Shoe,75,"The Nike Roshe One Women's Shoe is minimalist and versatile—intended to be worn with or without socks, dressed up or down, for walking or just taking it easy.","THE EPITOME OF EVERYDAY COMFORTThe Nike Roshe One Women's Shoe is minimalist and versatile—intended to be worn with or without socks, dressed up or down, for walking or just taking it easy.BenefitsTextile upper for a lightweight feelFoam sole for cushioningCushioned collar for protection around the ankleShown: Black/Dark Grey/BlackStyle: 844994-001Signature DetailsInspired by the practice of meditation and the concept of Zen, the Nike Roshe One epitomizes simplicity. It has no embellishments, just basic shoe necessities brought to life with every detail. Almost every part of the shoe reflects an aspect of a tranquil Zen garden: a modified Waffle outsole made to look like stepping stones, an insole that mirrors a raked rock garden, and slightly different midsole side lengths—a juxtaposition of seriousness and playfulness.",439,4.7,49,85.5,54,SHOES,5,I bough tthese a couple of weeks age and love them! Great price also!,15-03-2018 00:00
507,woman,Nike Roshe One,https://www.nike.com/t/roshe-one-womens-shoe-ol9k1O/844994-001,Women's Shoe,75,"The Nike Roshe One Women's Shoe is minimalist and versatile—intended to be worn with or without socks, dressed up or down, for walking or just taking it easy.","THE EPITOME OF EVERYDAY COMFORTThe Nike Roshe One Women's Shoe is minimalist and versatile—intended to be worn with or without socks, dressed up or down, for walking or just taking it easy.BenefitsTextile upper for a lightweight feelFoam sole for cushioningCushioned collar for protection around the ankleShown: Black/Dark Grey/BlackStyle: 844994-001Signature DetailsInspired by the practice of meditation and the concept of Zen, the Nike Roshe One epitomizes simplicity. It has no embellishments, just basic shoe necessities brought to life with every detail. Almost every part of the shoe reflects an aspect of a tranquil Zen garden: a modified Waffle outsole made to look like stepping stones, an insole that mirrors a raked rock garden, and slightly different midsole side lengths—a juxtaposition of seriousness and playfulness.",439,4.7,49,85.5,54,Great Product,5,I love my shoes they are so comfortable you can wear them for exercise and etc.,14-03-2018 00:00
507,woman,Nike Roshe One,https://www.nike.com/t/roshe-one-womens-shoe-ol9k1O/844994-001,Women's Shoe,75,"The Nike Roshe One Women's Shoe is minimalist and versatile—intended to be worn with or without socks, dressed up or down, for walking or just taking it easy.","THE EPITOME OF EVERYDAY COMFORTThe Nike Roshe One Women's Shoe is minimalist and versatile—intended to be worn with or without socks, dressed up or down, for walking or just taking it easy.BenefitsTextile upper for a lightweight feelFoam sole for cushioningCushioned collar for protection around the ankleShown: Black/Dark Grey/BlackStyle: 844994-001Signature DetailsInspired by the practice of meditation and the concept of Zen, the Nike Roshe One epitomizes simplicity. It has no embellishments, just basic shoe necessities brought to life with every detail. Almost every part of the shoe reflects an aspect of a tranquil Zen garden: a modified Waffle outsole made to look like stepping stones, an insole that mirrors a raked rock garden, and slightly different midsole side lengths—a juxtaposition of seriousness and playfulness.",439,4.7,49,85.5,54,Roshe 1,5,I LOVE my Roshes. This is the second pair I’ve bought in the past year. I have a very high arch and they provide amazing support with a light weight material that is breathable! HAPPY HAPPY HAPPY!!,14-03-2018 00:00
507,woman,Nike Roshe One,https://www.nike.com/t/roshe-one-womens-shoe-ol9k1O/844994-001,Women's Shoe,75,"The Nike Roshe One Women's Shoe is minimalist and versatile—intended to be worn with or without socks, dressed up or down, for walking or just taking it easy.","THE EPITOME OF EVERYDAY COMFORTThe Nike Roshe One Women's Shoe is minimalist and versatile—intended to be worn with or without socks, dressed up or down, for walking or just taking it easy.BenefitsTextile upper for a lightweight feelFoam sole for cushioningCushioned collar for protection around the ankleShown: Black/Dark Grey/BlackStyle: 844994-001Signature DetailsInspired by the practice of meditation and the concept of Zen, the Nike Roshe One epitomizes simplicity. It has no embellishments, just basic shoe necessities brought to life with every detail. Almost every part of the shoe reflects an aspect of a tranquil Zen garden: a modified Waffle outsole made to look like stepping stones, an insole that mirrors a raked rock garden, and slightly different midsole side lengths—a juxtaposition of seriousness and playfulness.",439,4.7,49,85.5,54,Great fit/comfortable,5,I just purchased them and I am in love. I love the color & fit.,13-03-2018 00:00
507,woman,Nike Roshe One,https://www.nike.com/t/roshe-one-womens-shoe-ol9k1O/844994-001,Women's Shoe,75,"The Nike Roshe One Women's Shoe is minimalist and versatile—intended to be worn with or without socks, dressed up or down, for walking or just taking it easy.","THE EPITOME OF EVERYDAY COMFORTThe Nike Roshe One Women's Shoe is minimalist and versatile—intended to be worn with or without socks, dressed up or down, for walking or just taking it easy.BenefitsTextile upper for a lightweight feelFoam sole for cushioningCushioned collar for protection around the ankleShown: Black/Dark Grey/BlackStyle: 844994-001Signature DetailsInspired by the practice of meditation and the concept of Zen, the Nike Roshe One epitomizes simplicity. It has no embellishments, just basic shoe necessities brought to life with every detail. Almost every part of the shoe reflects an aspect of a tranquil Zen garden: a modified Waffle outsole made to look like stepping stones, an insole that mirrors a raked rock garden, and slightly different midsole side lengths—a juxtaposition of seriousness and playfulness.",439,4.7,49,85.5,54,My daughters favorite,5,"My day loves these shoes, 3rd pair she has gotten !",13-03-2018 00:00
507,woman,Nike Roshe One,https://www.nike.com/t/roshe-one-womens-shoe-ol9k1O/844994-001,Women's Shoe,75,"The Nike Roshe One Women's Shoe is minimalist and versatile—intended to be worn with or without socks, dressed up or down, for walking or just taking it easy.","THE EPITOME OF EVERYDAY COMFORTThe Nike Roshe One Women's Shoe is minimalist and versatile—intended to be worn with or without socks, dressed up or down, for walking or just taking it easy.BenefitsTextile upper for a lightweight feelFoam sole for cushioningCushioned collar for protection around the ankleShown: Black/Dark Grey/BlackStyle: 844994-001Signature DetailsInspired by the practice of meditation and the concept of Zen, the Nike Roshe One epitomizes simplicity. It has no embellishments, just basic shoe necessities brought to life with every detail. Almost every part of the shoe reflects an aspect of a tranquil Zen garden: a modified Waffle outsole made to look like stepping stones, an insole that mirrors a raked rock garden, and slightly different midsole side lengths—a juxtaposition of seriousness and playfulness.",439,4.7,49,85.5,54,Great shoe,5,I brought this shoe two weeks ago and I love them very beautiful and nice,12-03-2018 00:00
507,woman,Nike Roshe One,https://www.nike.com/t/roshe-one-womens-shoe-ol9k1O/844994-001,Women's Shoe,75,"The Nike Roshe One Women's Shoe is minimalist and versatile—intended to be worn with or without socks, dressed up or down, for walking or just taking it easy.","THE EPITOME OF EVERYDAY COMFORTThe Nike Roshe One Women's Shoe is minimalist and versatile—intended to be worn with or without socks, dressed up or down, for walking or just taking it easy.BenefitsTextile upper for a lightweight feelFoam sole for cushioningCushioned collar for protection around the ankleShown: Black/Dark Grey/BlackStyle: 844994-001Signature DetailsInspired by the practice of meditation and the concept of Zen, the Nike Roshe One epitomizes simplicity. It has no embellishments, just basic shoe necessities brought to life with every detail. Almost every part of the shoe reflects an aspect of a tranquil Zen garden: a modified Waffle outsole made to look like stepping stones, an insole that mirrors a raked rock garden, and slightly different midsole side lengths—a juxtaposition of seriousness and playfulness.",439,4.7,49,85.5,54,Nice shoes,5,O wow these shoes was a gift I've been wanting these kicks for a while now their comfortable and very pretty [This review was collected as part of a promotion.],12-03-2018 00:00
507,woman,Nike Roshe One,https://www.nike.com/t/roshe-one-womens-shoe-ol9k1O/844994-001,Women's Shoe,75,"The Nike Roshe One Women's Shoe is minimalist and versatile—intended to be worn with or without socks, dressed up or down, for walking or just taking it easy.","THE EPITOME OF EVERYDAY COMFORTThe Nike Roshe One Women's Shoe is minimalist and versatile—intended to be worn with or without socks, dressed up or down, for walking or just taking it easy.BenefitsTextile upper for a lightweight feelFoam sole for cushioningCushioned collar for protection around the ankleShown: Black/Dark Grey/BlackStyle: 844994-001Signature DetailsInspired by the practice of meditation and the concept of Zen, the Nike Roshe One epitomizes simplicity. It has no embellishments, just basic shoe necessities brought to life with every detail. Almost every part of the shoe reflects an aspect of a tranquil Zen garden: a modified Waffle outsole made to look like stepping stones, an insole that mirrors a raked rock garden, and slightly different midsole side lengths—a juxtaposition of seriousness and playfulness.",439,4.7,49,85.5,54,Super comfy but don't last,2,These are my favorite pair of running shoes. They have so much support and I find that these are one of the only ones that don't cause my shin splints to act up when I jog. Not only that but they're super versatile and I wear them to class a ton! But- they don't hold up. After just a few months theres already holes in the bo Read More,12-03-2018 00:00
507,woman,Nike Roshe One,https://www.nike.com/t/roshe-one-womens-shoe-ol9k1O/844994-001,Women's Shoe,75,"The Nike Roshe One Women's Shoe is minimalist and versatile—intended to be worn with or without socks, dressed up or down, for walking or just taking it easy.","THE EPITOME OF EVERYDAY COMFORTThe Nike Roshe One Women's Shoe is minimalist and versatile—intended to be worn with or without socks, dressed up or down, for walking or just taking it easy.BenefitsTextile upper for a lightweight feelFoam sole for cushioningCushioned collar for protection around the ankleShown: Black/Dark Grey/BlackStyle: 844994-001Signature DetailsInspired by the practice of meditation and the concept of Zen, the Nike Roshe One epitomizes simplicity. It has no embellishments, just basic shoe necessities brought to life with every detail. Almost every part of the shoe reflects an aspect of a tranquil Zen garden: a modified Waffle outsole made to look like stepping stones, an insole that mirrors a raked rock garden, and slightly different midsole side lengths—a juxtaposition of seriousness and playfulness.",439,4.7,49,85.5,54,awesome shoes,5,I'm so glad i bought this shoes there amazing should of got somemore,11-03-2018 00:00
507,woman,Nike Roshe One,https://www.nike.com/t/roshe-one-womens-shoe-ol9k1O/844994-001,Women's Shoe,75,"The Nike Roshe One Women's Shoe is minimalist and versatile—intended to be worn with or without socks, dressed up or down, for walking or just taking it easy.","THE EPITOME OF EVERYDAY COMFORTThe Nike Roshe One Women's Shoe is minimalist and versatile—intended to be worn with or without socks, dressed up or down, for walking or just taking it easy.BenefitsTextile upper for a lightweight feelFoam sole for cushioningCushioned collar for protection around the ankleShown: Black/Dark Grey/BlackStyle: 844994-001Signature DetailsInspired by the practice of meditation and the concept of Zen, the Nike Roshe One epitomizes simplicity. It has no embellishments, just basic shoe necessities brought to life with every detail. Almost every part of the shoe reflects an aspect of a tranquil Zen garden: a modified Waffle outsole made to look like stepping stones, an insole that mirrors a raked rock garden, and slightly different midsole side lengths—a juxtaposition of seriousness and playfulness.",439,4.7,49,85.5,54,Great Shoe,5,I bought these shoes for my daughter this is her 3rd pair in 3 years. She wears them everyday. They are her track shoes. We bought another brand and she didn’t like them so we returned them and got these. I will never try again to switch her to a different shoe again. She swears by these shoes :-),11-03-2018 00:00
507,woman,Nike Roshe One,https://www.nike.com/t/roshe-one-womens-shoe-ol9k1O/844994-001,Women's Shoe,75,"The Nike Roshe One Women's Shoe is minimalist and versatile—intended to be worn with or without socks, dressed up or down, for walking or just taking it easy.","THE EPITOME OF EVERYDAY COMFORTThe Nike Roshe One Women's Shoe is minimalist and versatile—intended to be worn with or without socks, dressed up or down, for walking or just taking it easy.BenefitsTextile upper for a lightweight feelFoam sole for cushioningCushioned collar for protection around the ankleShown: Black/Dark Grey/BlackStyle: 844994-001Signature DetailsInspired by the practice of meditation and the concept of Zen, the Nike Roshe One epitomizes simplicity. It has no embellishments, just basic shoe necessities brought to life with every detail. Almost every part of the shoe reflects an aspect of a tranquil Zen garden: a modified Waffle outsole made to look like stepping stones, an insole that mirrors a raked rock garden, and slightly different midsole side lengths—a juxtaposition of seriousness and playfulness.",439,4.7,49,85.5,54,comfortable,4,I use these shoes for everyday wear and sometimes the gym. Good shoe!,11-03-2018 00:00
507,woman,Nike Roshe One,https://www.nike.com/t/roshe-one-womens-shoe-ol9k1O/844994-001,Women's Shoe,75,"The Nike Roshe One Women's Shoe is minimalist and versatile—intended to be worn with or without socks, dressed up or down, for walking or just taking it easy.","THE EPITOME OF EVERYDAY COMFORTThe Nike Roshe One Women's Shoe is minimalist and versatile—intended to be worn with or without socks, dressed up or down, for walking or just taking it easy.BenefitsTextile upper for a lightweight feelFoam sole for cushioningCushioned collar for protection around the ankleShown: Black/Dark Grey/BlackStyle: 844994-001Signature DetailsInspired by the practice of meditation and the concept of Zen, the Nike Roshe One epitomizes simplicity. It has no embellishments, just basic shoe necessities brought to life with every detail. Almost every part of the shoe reflects an aspect of a tranquil Zen garden: a modified Waffle outsole made to look like stepping stones, an insole that mirrors a raked rock garden, and slightly different midsole side lengths—a juxtaposition of seriousness and playfulness.",439,4.7,49,85.5,54,Very good running shoe,4,Roshe very comfortable on feet and light. Rose running shoe feels great when running on treadmil and going for long walks outside. [This review was collected as part of a promotion.],10-03-2018 00:00
507,woman,Nike Roshe One,https://www.nike.com/t/roshe-one-womens-shoe-ol9k1O/844994-001,Women's Shoe,75,"The Nike Roshe One Women's Shoe is minimalist and versatile—intended to be worn with or without socks, dressed up or down, for walking or just taking it easy.","THE EPITOME OF EVERYDAY COMFORTThe Nike Roshe One Women's Shoe is minimalist and versatile—intended to be worn with or without socks, dressed up or down, for walking or just taking it easy.BenefitsTextile upper for a lightweight feelFoam sole for cushioningCushioned collar for protection around the ankleShown: Black/Dark Grey/BlackStyle: 844994-001Signature DetailsInspired by the practice of meditation and the concept of Zen, the Nike Roshe One epitomizes simplicity. It has no embellishments, just basic shoe necessities brought to life with every detail. Almost every part of the shoe reflects an aspect of a tranquil Zen garden: a modified Waffle outsole made to look like stepping stones, an insole that mirrors a raked rock garden, and slightly different midsole side lengths—a juxtaposition of seriousness and playfulness.",439,4.7,49,85.5,54,I see what the hype is about!,5,cute (in pink) and comfortable shoe. So easy to wash without ruining them and the waterproofing really does work!,10-03-2018 00:00
507,woman,Nike Roshe One,https://www.nike.com/t/roshe-one-womens-shoe-ol9k1O/844994-001,Women's Shoe,75,"The Nike Roshe One Women's Shoe is minimalist and versatile—intended to be worn with or without socks, dressed up or down, for walking or just taking it easy.","THE EPITOME OF EVERYDAY COMFORTThe Nike Roshe One Women's Shoe is minimalist and versatile—intended to be worn with or without socks, dressed up or down, for walking or just taking it easy.BenefitsTextile upper for a lightweight feelFoam sole for cushioningCushioned collar for protection around the ankleShown: Black/Dark Grey/BlackStyle: 844994-001Signature DetailsInspired by the practice of meditation and the concept of Zen, the Nike Roshe One epitomizes simplicity. It has no embellishments, just basic shoe necessities brought to life with every detail. Almost every part of the shoe reflects an aspect of a tranquil Zen garden: a modified Waffle outsole made to look like stepping stones, an insole that mirrors a raked rock garden, and slightly different midsole side lengths—a juxtaposition of seriousness and playfulness.",439,4.7,49,85.5,54,Nike Roshe,5,I bought a pair of Nike Roshe about a month ago because I needed some new running shoes and I love them they are so comfortable.,10-03-2018 00:00
507,woman,Nike Roshe One,https://www.nike.com/t/roshe-one-womens-shoe-ol9k1O/844994-001,Women's Shoe,75,"The Nike Roshe One Women's Shoe is minimalist and versatile—intended to be worn with or without socks, dressed up or down, for walking or just taking it easy.","THE EPITOME OF EVERYDAY COMFORTThe Nike Roshe One Women's Shoe is minimalist and versatile—intended to be worn with or without socks, dressed up or down, for walking or just taking it easy.BenefitsTextile upper for a lightweight feelFoam sole for cushioningCushioned collar for protection around the ankleShown: Black/Dark Grey/BlackStyle: 844994-001Signature DetailsInspired by the practice of meditation and the concept of Zen, the Nike Roshe One epitomizes simplicity. It has no embellishments, just basic shoe necessities brought to life with every detail. Almost every part of the shoe reflects an aspect of a tranquil Zen garden: a modified Waffle outsole made to look like stepping stones, an insole that mirrors a raked rock garden, and slightly different midsole side lengths—a juxtaposition of seriousness and playfulness.",439,4.7,49,85.5,54,Roshes,4,I am very satisfied with every purchase that I have made. And will continue to make purchases.,10-03-2018 00:00
507,woman,Nike Roshe One,https://www.nike.com/t/roshe-one-womens-shoe-ol9k1O/844994-001,Women's Shoe,75,"The Nike Roshe One Women's Shoe is minimalist and versatile—intended to be worn with or without socks, dressed up or down, for walking or just taking it easy.","THE EPITOME OF EVERYDAY COMFORTThe Nike Roshe One Women's Shoe is minimalist and versatile—intended to be worn with or without socks, dressed up or down, for walking or just taking it easy.BenefitsTextile upper for a lightweight feelFoam sole for cushioningCushioned collar for protection around the ankleShown: Black/Dark Grey/BlackStyle: 844994-001Signature DetailsInspired by the practice of meditation and the concept of Zen, the Nike Roshe One epitomizes simplicity. It has no embellishments, just basic shoe necessities brought to life with every detail. Almost every part of the shoe reflects an aspect of a tranquil Zen garden: a modified Waffle outsole made to look like stepping stones, an insole that mirrors a raked rock garden, and slightly different midsole side lengths—a juxtaposition of seriousness and playfulness.",439,4.7,49,85.5,54,Great shoes,5,Good store !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,09-03-2018 00:00
507,woman,Nike Roshe One,https://www.nike.com/t/roshe-one-womens-shoe-ol9k1O/844994-001,Women's Shoe,75,"The Nike Roshe One Women's Shoe is minimalist and versatile—intended to be worn with or without socks, dressed up or down, for walking or just taking it easy.","THE EPITOME OF EVERYDAY COMFORTThe Nike Roshe One Women's Shoe is minimalist and versatile—intended to be worn with or without socks, dressed up or down, for walking or just taking it easy.BenefitsTextile upper for a lightweight feelFoam sole for cushioningCushioned collar for protection around the ankleShown: Black/Dark Grey/BlackStyle: 844994-001Signature DetailsInspired by the practice of meditation and the concept of Zen, the Nike Roshe One epitomizes simplicity. It has no embellishments, just basic shoe necessities brought to life with every detail. Almost every part of the shoe reflects an aspect of a tranquil Zen garden: a modified Waffle outsole made to look like stepping stones, an insole that mirrors a raked rock garden, and slightly different midsole side lengths—a juxtaposition of seriousness and playfulness.",439,4.7,49,85.5,54,So comfy!,5,I have had these about a month now and they are so comfortable. They are my go to shoes if I am going to be on my feet all day.,07-03-2018 00:00
507,woman,Nike Roshe One,https://www.nike.com/t/roshe-one-womens-shoe-ol9k1O/844994-001,Women's Shoe,75,"The Nike Roshe One Women's Shoe is minimalist and versatile—intended to be worn with or without socks, dressed up or down, for walking or just taking it easy.","THE EPITOME OF EVERYDAY COMFORTThe Nike Roshe One Women's Shoe is minimalist and versatile—intended to be worn with or without socks, dressed up or down, for walking or just taking it easy.BenefitsTextile upper for a lightweight feelFoam sole for cushioningCushioned collar for protection around the ankleShown: Black/Dark Grey/BlackStyle: 844994-001Signature DetailsInspired by the practice of meditation and the concept of Zen, the Nike Roshe One epitomizes simplicity. It has no embellishments, just basic shoe necessities brought to life with every detail. Almost every part of the shoe reflects an aspect of a tranquil Zen garden: a modified Waffle outsole made to look like stepping stones, an insole that mirrors a raked rock garden, and slightly different midsole side lengths—a juxtaposition of seriousness and playfulness.",439,4.7,49,85.5,54,Great for long standing hours,5,I work in a lab and i stand for about 6 hours a day. I barely feel the shoe. I have these in 6 different colors and it’s great for theme park Walks.,07-03-2018 00:00
507,woman,Nike Roshe One,https://www.nike.com/t/roshe-one-womens-shoe-ol9k1O/844994-001,Women's Shoe,75,"The Nike Roshe One Women's Shoe is minimalist and versatile—intended to be worn with or without socks, dressed up or down, for walking or just taking it easy.","THE EPITOME OF EVERYDAY COMFORTThe Nike Roshe One Women's Shoe is minimalist and versatile—intended to be worn with or without socks, dressed up or down, for walking or just taking it easy.BenefitsTextile upper for a lightweight feelFoam sole for cushioningCushioned collar for protection around the ankleShown: Black/Dark Grey/BlackStyle: 844994-001Signature DetailsInspired by the practice of meditation and the concept of Zen, the Nike Roshe One epitomizes simplicity. It has no embellishments, just basic shoe necessities brought to life with every detail. Almost every part of the shoe reflects an aspect of a tranquil Zen garden: a modified Waffle outsole made to look like stepping stones, an insole that mirrors a raked rock garden, and slightly different midsole side lengths—a juxtaposition of seriousness and playfulness.",439,4.7,49,85.5,54,Comfortable,5,"Love this shoe, have 2 pair now. Shoe is very comfortable for every day wear",06-03-2018 00:00
507,woman,Nike Roshe One,https://www.nike.com/t/roshe-one-womens-shoe-ol9k1O/844994-001,Women's Shoe,75,"The Nike Roshe One Women's Shoe is minimalist and versatile—intended to be worn with or without socks, dressed up or down, for walking or just taking it easy.","THE EPITOME OF EVERYDAY COMFORTThe Nike Roshe One Women's Shoe is minimalist and versatile—intended to be worn with or without socks, dressed up or down, for walking or just taking it easy.BenefitsTextile upper for a lightweight feelFoam sole for cushioningCushioned collar for protection around the ankleShown: Black/Dark Grey/BlackStyle: 844994-001Signature DetailsInspired by the practice of meditation and the concept of Zen, the Nike Roshe One epitomizes simplicity. It has no embellishments, just basic shoe necessities brought to life with every detail. Almost every part of the shoe reflects an aspect of a tranquil Zen garden: a modified Waffle outsole made to look like stepping stones, an insole that mirrors a raked rock garden, and slightly different midsole side lengths—a juxtaposition of seriousness and playfulness.",439,4.7,49,85.5,54,Great value,5,I bought this shoes a few weeks ago and love them very soft and take a lot of pressure off my lowerback,06-03-2018 00:00
507,woman,Nike Roshe One,https://www.nike.com/t/roshe-one-womens-shoe-ol9k1O/844994-001,Women's Shoe,75,"The Nike Roshe One Women's Shoe is minimalist and versatile—intended to be worn with or without socks, dressed up or down, for walking or just taking it easy.","THE EPITOME OF EVERYDAY COMFORTThe Nike Roshe One Women's Shoe is minimalist and versatile—intended to be worn with or without socks, dressed up or down, for walking or just taking it easy.BenefitsTextile upper for a lightweight feelFoam sole for cushioningCushioned collar for protection around the ankleShown: Black/Dark Grey/BlackStyle: 844994-001Signature DetailsInspired by the practice of meditation and the concept of Zen, the Nike Roshe One epitomizes simplicity. It has no embellishments, just basic shoe necessities brought to life with every detail. Almost every part of the shoe reflects an aspect of a tranquil Zen garden: a modified Waffle outsole made to look like stepping stones, an insole that mirrors a raked rock garden, and slightly different midsole side lengths—a juxtaposition of seriousness and playfulness.",439,4.7,49,85.5,54,Nice looking!,5,"Got these for my sister, and she loves them ... they are avery comfortable shoe!",06-03-2018 00:00
508,woman,Nike Kawa,https://www.nike.com/t/kawa-womens-slide-yGmkX8/834588-060,Women's Slide,30,The Nike Kawa Women's Slide features a soft strap that moves naturally with your foot and a cushioned footbed that provides plush comfort.,RELAXED COMFORTThe Nike Kawa Women's Slide features a soft strap that moves naturally with your foot and a cushioned footbed that provides plush comfort.BenefitsSynthetic and textile strap moves with your foot for comfortTextured footbed offers optimal comfortSoft foam sole provides lightweight cushioningFlex grooves allow natural range of motionShown: Black/Vivid PinkStyle: 834588-060,95,4.4,25,60,60,Super Comfy Slides,5,These are the most comfortable slides/sandals I've tried on. I bought them about a month ago and they have held up well so far. They do run a tad small - I had to go up a size from my usual shoes.,27-09-2020 00:00
508,woman,Nike Kawa,https://www.nike.com/t/kawa-womens-slide-yGmkX8/834588-060,Women's Slide,30,The Nike Kawa Women's Slide features a soft strap that moves naturally with your foot and a cushioned footbed that provides plush comfort.,RELAXED COMFORTThe Nike Kawa Women's Slide features a soft strap that moves naturally with your foot and a cushioned footbed that provides plush comfort.BenefitsSynthetic and textile strap moves with your foot for comfortTextured footbed offers optimal comfortSoft foam sole provides lightweight cushioningFlex grooves allow natural range of motionShown: Black/Vivid PinkStyle: 834588-060,95,4.4,25,60,60,Very comfortable,5,I love them for around the house and will recommend for everyone as I love them,01-09-2020 00:00
508,woman,Nike Kawa,https://www.nike.com/t/kawa-womens-slide-yGmkX8/834588-060,Women's Slide,30,The Nike Kawa Women's Slide features a soft strap that moves naturally with your foot and a cushioned footbed that provides plush comfort.,RELAXED COMFORTThe Nike Kawa Women's Slide features a soft strap that moves naturally with your foot and a cushioned footbed that provides plush comfort.BenefitsSynthetic and textile strap moves with your foot for comfortTextured footbed offers optimal comfortSoft foam sole provides lightweight cushioningFlex grooves allow natural range of motionShown: Black/Vivid PinkStyle: 834588-060,95,4.4,25,60,60,They are too flat I would like to return them,1,They are too flat too thin,19-08-2020 00:00
508,woman,Nike Kawa,https://www.nike.com/t/kawa-womens-slide-yGmkX8/834588-060,Women's Slide,30,The Nike Kawa Women's Slide features a soft strap that moves naturally with your foot and a cushioned footbed that provides plush comfort.,RELAXED COMFORTThe Nike Kawa Women's Slide features a soft strap that moves naturally with your foot and a cushioned footbed that provides plush comfort.BenefitsSynthetic and textile strap moves with your foot for comfortTextured footbed offers optimal comfortSoft foam sole provides lightweight cushioningFlex grooves allow natural range of motionShown: Black/Vivid PinkStyle: 834588-060,95,4.4,25,60,60,Good slides,4,Bought a few weeks ago and they have a nice snug fit almost like they are hugging my feet softly,10-08-2020 00:00
508,woman,Nike Kawa,https://www.nike.com/t/kawa-womens-slide-yGmkX8/834588-060,Women's Slide,30,The Nike Kawa Women's Slide features a soft strap that moves naturally with your foot and a cushioned footbed that provides plush comfort.,RELAXED COMFORTThe Nike Kawa Women's Slide features a soft strap that moves naturally with your foot and a cushioned footbed that provides plush comfort.BenefitsSynthetic and textile strap moves with your foot for comfortTextured footbed offers optimal comfortSoft foam sole provides lightweight cushioningFlex grooves allow natural range of motionShown: Black/Vivid PinkStyle: 834588-060,95,4.4,25,60,60,Great slides,5,These are so comfortable that I’m on my 3rd purchase,29-07-2020 00:00
508,woman,Nike Kawa,https://www.nike.com/t/kawa-womens-slide-yGmkX8/834588-060,Women's Slide,30,The Nike Kawa Women's Slide features a soft strap that moves naturally with your foot and a cushioned footbed that provides plush comfort.,RELAXED COMFORTThe Nike Kawa Women's Slide features a soft strap that moves naturally with your foot and a cushioned footbed that provides plush comfort.BenefitsSynthetic and textile strap moves with your foot for comfortTextured footbed offers optimal comfortSoft foam sole provides lightweight cushioningFlex grooves allow natural range of motionShown: Black/Vivid PinkStyle: 834588-060,95,4.4,25,60,60,Love the white,4,They for a little funny at first but they stretched out and now they’re perfect,27-07-2020 00:00
508,woman,Nike Kawa,https://www.nike.com/t/kawa-womens-slide-yGmkX8/834588-060,Women's Slide,30,The Nike Kawa Women's Slide features a soft strap that moves naturally with your foot and a cushioned footbed that provides plush comfort.,RELAXED COMFORTThe Nike Kawa Women's Slide features a soft strap that moves naturally with your foot and a cushioned footbed that provides plush comfort.BenefitsSynthetic and textile strap moves with your foot for comfortTextured footbed offers optimal comfortSoft foam sole provides lightweight cushioningFlex grooves allow natural range of motionShown: Black/Vivid PinkStyle: 834588-060,95,4.4,25,60,60,great product,3,nice and stylish but a little but tight. it will fut but there is no room for my feet when it expands when it gets warm and if i walk for a while. sizing up might help.,22-07-2020 00:00
508,woman,Nike Kawa,https://www.nike.com/t/kawa-womens-slide-yGmkX8/834588-060,Women's Slide,30,The Nike Kawa Women's Slide features a soft strap that moves naturally with your foot and a cushioned footbed that provides plush comfort.,RELAXED COMFORTThe Nike Kawa Women's Slide features a soft strap that moves naturally with your foot and a cushioned footbed that provides plush comfort.BenefitsSynthetic and textile strap moves with your foot for comfortTextured footbed offers optimal comfortSoft foam sole provides lightweight cushioningFlex grooves allow natural range of motionShown: Black/Vivid PinkStyle: 834588-060,95,4.4,25,60,60,Comfy,5,These are a really comfortable slide. Might go and grab another pair.,07-07-2020 00:00
